"cityName","hospitalName","hospitalAddress"
"VARANASI","Samvedna Hospital,","B22./88-G, RAVINDRA PURI NEW COLONY,VARANASI. 221005"
"VARANASI","Super Speciality Dental Centre","SH1/142 D, Narayanpur panch koshi road, Gilat Bazar, Varanasi"
"VARANASI","Fractures Clinic & Trauma Centre","Mahmoorganj Road, Mahmoorganj, Varanasi-221010"
"VARANASI","Apex Hospital","DLW Road, Hydel Rd, Anand Vihar Colony, Kailashpuri Colony, Varanasi, Uttar Pradesh 221004"
"VARANASI","Sudha Surgical Hospital Pvt. Ltd.","S-2/1-9T & S-251-17k, Tagor Town Colony, Orderly Bazar, Bhojuveer, Varanasi-221002."
"VARANASI","Shubham Hospital","S8/108-F-5A, Maqbool Alam Road, Khajuri, Varanasi"
"VARANASI","Tandon Multispeciality Hospital & Ishita Eye Care centre","CK 64/106, P-10, Heerapura Badipiyari, Varanasi"
"VARANASI","Any Empnalled Hospital","Varanasi"
"VARANASI","Jamuna Sewa Sadan & Research Centre","S-15/47, Panchkoshi Road, Shivpur, Varanasi"
"VARANASI","Purvanchal Netralaya Retina Care Center","C-21/1-41, Lajpat Nagar Maldahiya Crossing, Varanasi,"
"VARANASI","Kids Care Nursing Home Pvt. Ltd","HIG 51/2, Kabir Nagar Road, Durgakund, Varanasi-221005."
"VARANASI","Heritage Hospitals","Near Bhu Gate Lanka, Varanasi   221005"
"VARANASI","Galaxy Hospital.","Plot No. 4 to 7, Dayal Enclave, Mahmoorganj, Varanasi."
"VIJYAWADA","DR.RAMESH CARDIAC AND MULTISPECIALITY HOSPITAL PVT LTD","Ward33D,Ramesh hospital road,ITI bus stop,Vijayawada,Krishna district,520008,Andhra Pradesh "
"Visakhapatnam","Apple International Dental Hospital0","N.A"
"Visakhapatnam","Susruta ENT Hospital","plot.14 A.Health city,chinagadili,visakhapatnam,530040"
"Visakhapatnam","Q1 Hospital ( A Unit of Q1 Bone and Joint Hospital )","Q1 Hospital health city visakhapatnam"
"Visakhapatnam","ICON KRISHI HOSPITALS (P)LIMITED","SHEELA NAGAR VISAKHAPATNAM"
"Visakhapatnam","HARNI DENTAL/HARNI HEALTH CARE","dental "
"Visakhapatnam","Sankar Foundation Eye Hopital","Sankar Foundation Eye Hospital"
"Visakhapatnam","Raghavendra Hospital","N.A"
"Visakhapatnam","S.S.Dental Hopital","17-1-23-oppo.KGH CLOCK TOWER,Maharanipeta,Visakhapatnam,530002"
"Visakhapatnam","CARE HOSPITALS (VISAKHA HOSPITALS AND DIAGNOSTICS LTD 10-50-11/5 WALTAIR MAIN ROAD RAM NAGAR VISKAHAPATNAM FROM 11TH APRIL 2017 AS INTERIM MEASURE TILL FURTHER ORDERS","CARE HOSPITALS (VISAKHA HOSPITALS AND DIAGNOSTICS LTD 10-50-11/5 WALTAIR MAIN ROAD RAM NAGAR VISKAHAPATNAM FROM 11TH APRIL 2017 AS INTERIM MEASURE TILL FURTHER ORDERS"
"Visakhapatnam","Visaka Eye Hospital","pedawaltair,visakhapatnam"
"Visakhapatnam","ABC HOSPITALS","SURVEY NO27, PLOT NO5, HEALTH CITY,CHINAGADILI,ARILOVA, VISAKHAPATNAM 530040"
"Visakhapatnam","APOLLO HOSPITALS ENTERPRISE LIMITED PLOT NO.1 SURVEY NO 68(P) & 76 APIIC HEALTH CITY CHINAGADILI ARILOVAVISAKHAPATNAM.","ALL THE FACILITIESAVAILABLE IN THE HOSPITAL"
"Visakhapatnam","MAHATMA GANDHI CANCER & RESEARCH INSTITUTE A UNIT OF VIZAG HOSPITAL & CANCER RESEARCH CENTRE PVT LTD PLOT NO.1 SECTOR 7 MVP COLONY VISAKHAPATNAM FROM 10TH APRIL 2017 AS INTERIM MEASURE TILL FURTHER OR","MAHATMA GANDHI CANCER & RESEARCH INSTITUTE A UNIT OF VIZAG HOSPITAL & CANCER RESEARCH CENTRE PVT LTD PLOT NO.1 SECTOR 7 MVP COLONY VISAKHAPATNAM FROM 10TH APRIL 2017 AS INTERIM MEASURE TILL FURTHER OR"
"Visakhapatnam","INDUS HOSPITALS A UNIT OF VASUGAN MEDICLA SPECIALITIES PRIVATE LIMITED 18-1-6 KGH DONW ROAD MAHARANIPETA VISAKHAPATNAM  FROM 10TH APRIL 2017  AS INTERIM MEASURE TILL FUFTHER ORDERS","INDUS HOSPITALS A UNIT OF VASUGAN MEDICLA SPECIALITIES PRIVATE LIMITED 18-1-6 KGH DONW ROAD MAHARANIPETA VISAKHAPATNAM FROM 10TH APRIL 2017 AS INTERIM MEASURE TILL FUFTHER ORDERS"
"Visakhapatnam","STAR PINNACLE HEART CENTRE PRIVATE LIMITED PLOT NO 10, 11 & 12 APIIC HEALTH CITY CHINAGADILI ARILOVA VISAKHAPATNAM FROM 28TH JULY 2017 AS INTERIM MEASURE TILL FURTHER ORDERS","STAR PINNACLE HEART CENTRE PRIVATE LIMITED PLOT NO 10, 11 & 12 APIIC HEALTH CITY CHINAGADILI ARILOVA VISAKHAPATNAM FROM 28TH JULY 2017 AS INTERIM MEASURE TILL FURTHER ORDERS"
"Visakhapatnam","Dr.Agarwals eye Hospital","8naga chambers 12-1-16 plot 49prakash rao pet ,waltair road,visakhapatnam"
"Visakhapatnam","MAXIVISION EYE HOSPITALS PRIVATE LIMITED 47-10-12 PAVAN PARADISE DWARAKANAGAR VISAKHAPATNAM FROM 21ST JULY 2017 AS INTERIM MEASURE TILL FURTHER ORDERS","MAXIVISION EYE HOSPITALS PRIVATE LIMITED 47-10-12 PAVAN PARADISE DWARAKANAGAR VISAKHAPATNAM FROM 21ST JULY 2017 AS INTERIM MEASURE TILL FURTHER ORDERS"
"Visakhapatnam","PRADHAMA MULTISPECIALITY HOSPITALS & RESEARCH INSTITUTE LIMITED","ALL THE FACILITIES AVAILABLE IN THE HOSPITAL"
"Visakhapatnam","SEVEN HILLS HOSPITAL A UNIT OF SEVEN HILLS HEALTHCARE PRIVATE LIMITED 11-4-4/a ROCKDALE LAYOUT VISAKHAPATNAM FROM 12TH JULY 2017 AS INTERIM MEASURE TILL FURTHER ORDERS","SEVEN HILLS HOSPITAL A UNIT OF SEVEN HILLS HEALTHCARE PRIVATE LIMITED 11-4-4/a ROCKDALE LAYOUT VISAKHAPATNAM FROM 12TH JULY 2017 AS INTERIM MEASURE TILL FURTHER ORDERS"
"Visakhapatnam","MYCURE HOSPITALS UNIT 1 ( A UNIT OF SAHRUDAYA HEALTHCARE PVT LTD FROM 24-5-2017 AS INTERIM MEASURE TILL FURTHER ORDERS","MYCURE HOSPITALS UNIT 1 ( A UNIT OF SAHRUDAYA HEALTHCARE PVT LTD FROM 5-5-2017 AS INTERIM MEASURE TILL FURTHER ORDERS"
"Visakhapatnam","Shree Shirdi Sai 4Dental & polyclinic","N.A"
"Visakhapatnam","HCG PINNACLE CANCER CENTRE PLOT NO 10,11 & 12 APIIC HEALTH CITY CHINAGADILI ARILOVA VISAKHAPATNAM FROM 12TH JULY 2017 AS INTERIM MEASURE TILL FURTHER ORDERS","HCG PINNACLE CANCER CENTRE PLOT NO 10,11 & 12 APIIC HEALTH CITY CHINAGADILI ARILOVA VISAKHAPATNAM FROM 12TH JULY 2017 AS INTERIM MEASURE TILL FURTHER ORDERS"
"Visakhapatnam","PINNACLE HOSPITALS PRI VATE LIMITED PLOT NO 10, 11 & 12 APIIC HEALTH CITY CHINAGADILI ARILOVA VISAKHAPATNAM FROM 12TH JULY 2017 AS INTERIM MEASURE TILL FURTHER ORDERS","PINNACLE HOSPITALS PRI VATE LIMITED PLOT NO 10, 11 & 12 APIIC HEALTH CITY CHINAGADILI ARILOVA VISAKHAPATNAM FROM 12TH JULY 2017 AS INTERIM MEASURE TILL FURTHER ORDERS"
"Visakhapatnam","KIMS-ICON HOSPITALS ( a unit of ICON KRISH INSTITUTE OF MEDICAL SCIENCES( P) LTD","N.A"
"Visakhapatnam","Visakha Institute Of Medical Sciences","Hanumanthawaka junction-Visakhapatnam"
"Visakhapatnam","KALA HOSPITALS PRIVATE LIMITED 47-1-104 DWARAKANAGAR VI TH LANE VISAKHAPATNAM FROM 17TH APRIL 2017 AS INTERIM MEASURE TILL FURTHER ORDERS ","KALA HOSPITALS PRIVATE LIMITED 47-1-104 DWARAKANAGAR VI TH LANE VISAKHAPATNAM FROM 17TH APRIL 2017 AS INTERIM MEASURE TILL FURTHER ORDERS"
"Visakhapatnam","QUEENS NRI  HOSPITAL A UNIT OF CHALASANI HOSPITLS PVT LTD 50-53-14 GURUDWARA LANE SEETHAMMADHARA VISAKHAPATNAM FROM 24TH MAY 2017 AS INTERIM MEASURE TILL FURTHER ORDERS","QUEENS NRI HOSPITAL A UNIT OF CHALASANI HOSPITLS PVT LTD 50-53-14 GURUDWARA LANE SEETHAMMADHARA VISAKHAPATNAM FROM 24TH MAY 2017 AS INTERIM MEASURE TILL FURTHER ORDERS"
"Visakhapatnam","MYCURE HOSPITALS UNIT II (A UNIT OF SHARUDAYA HEALTHCARE PRIVATE LIMITED 18-1-3 KGH DOWN MAHARANIPETA JAGADAMBA JUCTION VISAKHAPATNAM FROM 5TH JULY AS INERIM MEASURE TILL FURTHER ORDERS ","MYCURE HOSPITALS UNIT II (A UNIT OF SHARUDAYA HEALTHCARE PRIVATE LIMITED 18-1-3 KGH DOWN MAHARANIPETA JAGADAMBA JUCTION VISAKHAPATNAM FROM 5TH JULY AS INERIM MEASURE TILL FURTHER ORDERS"
